                 t         prod_1         prod_2         prod_3         prod_4         prod_5
1504    120.456517   82558.762876   82558.762876   82558.762876   82558.762876   82558.762876
1505    120.536608   82613.619197   82613.619197   82613.619197   82613.619197   82613.619197
1506    120.616699   82668.475518   82668.475518   82668.475518   82668.475518   82668.475518
1507    120.696790   82723.331839   82723.331839   82723.331839   82723.331839   82723.331839
1508    120.776880   82778.188159   82778.188159   82778.188159   82778.188159   82778.188159
1509    120.856971   82833.044480   82833.044480   82833.044480   82833.044480   82833.044480
1510    120.937062   82887.900801   82887.900801   82887.900801   82887.900801   82887.900801
1511    121.017153   82942.757122   82942.757122   82942.757122   82942.757122   82942.757122
1512    121.097244   82997.613443   82997.613443   82997.613443   82997.613443   82997.613443
1513    121.177334   83052.469764   83052.469764   83052.469764   83052.469764   83052.469764
1514    121.257425   83107.326085   83107.326085   83107.326085   83107.326085   83107.326085
1515    121.337516   83162.182405   83162.182405   83162.182405   83162.182405   83162.182405
1516    121.417607   83217.038726   83217.038726   83217.038726   83217.038726   83217.038726
1517    121.497697   83271.895047   83271.895047   83271.895047   83271.895047   83271.895047
1518    121.577788   83326.751368   83326.751368   83326.751368   83326.751368   83326.751368
1519    121.657879   83381.607689   83381.607689   83381.607689   83381.607689   83381.607689
1520    121.737970   83436.464010   83436.464010   83436.464010   83436.464010   83436.464010
1521    121.818060   83491.320330   83491.320330   83491.320330   83491.320330   83491.320330
1522    121.898151   83546.176651   83546.176651   83546.176651   83546.176651   83546.176651
1523    121.978242   83601.032972   83601.032972   83601.032972   83601.032972   83601.032972
1524    122.058333   83655.889293   83655.889293   83655.889293   83655.889293   83655.889293
1525    122.138424   83710.745614   83710.745614   83710.745614   83710.745614   83710.745614
1526    122.218514   83765.601935   83765.601935   83765.601935   83765.601935   83765.601935
1527    122.298605   83820.458256   83820.458256   83820.458256   83820.458256   83820.458256
1528    122.378696   83875.314576   83875.314576   83875.314576   83875.314576   83875.314576
1529    122.458787   83930.170897   83930.170897   83930.170897   83930.170897   83930.170897
1530    122.538877   83985.027218   83985.027218   83985.027218   83985.027218   83985.027218
1531    122.618968   84039.883539   84039.883539   84039.883539   84039.883539   84039.883539
1532    122.699059   84094.739860   84094.739860   84094.739860   84094.739860   84094.739860
1533    122.779150   84149.596181   84149.596181   84149.596181   84149.596181   84149.596181
1534    122.859240   84204.452501   84204.452501   84204.452501   84204.452501   84204.452501
1535    122.939331   84259.308822   84259.308822   84259.308822   84259.308822   84259.308822
1536    123.019422   84314.165143   84314.165143   84314.165143   84314.165143   84314.165143
1537    123.099513   84369.021464   84369.021464   84369.021464   84369.021464   84369.021464
1538    123.179604   84423.877785   84423.877785   84423.877785   84423.877785   84423.877785
1539    123.259694   84478.734106   84478.734106   84478.734106   84478.734106   84478.734106
1540    123.339785   84533.590427   84533.590427   84533.590427   84533.590427   84533.590427
1541    123.419876   84588.446747   84588.446747   84588.446747   84588.446747   84588.446747
1542    123.499967   84643.303068   84643.303068   84643.303068   84643.303068   84643.303068
1543    123.580057   84698.159389   84698.159389   84698.159389   84698.159389   84698.159389
1544    123.660148   84753.015710   84753.015710   84753.015710   84753.015710   84753.015710
1545    123.740239   84807.872031   84807.872031   84807.872031   84807.872031   84807.872031
1546    123.820330   84862.728352   84862.728352   84862.728352   84862.728352   84862.728352
1547    123.900420   84917.584673   84917.584673   84917.584673   84917.584673   84917.584673
1548    123.980511   84972.440993   84972.440993   84972.440993   84972.440993   84972.440993
1549    124.060602   85027.297314   85027.297314   85027.297314   85027.297314   85027.297314
1550    124.140693   85082.153635   85082.153635   85082.153635   85082.153635   85082.153635
1551    124.220784   85137.009956   85137.009956   85137.009956   85137.009956   85137.009956
1552    124.300874   85191.866277   85191.866277   85191.866277   85191.866277   85191.866277
1553    124.380965   85246.722598   85246.722598   85246.722598   85246.722598   85246.722598
1554    124.461056   85301.578918   85301.578918   85301.578918   85301.578918   85301.578918
1555    124.541147   85356.435239   85356.435239   85356.435239   85356.435239   85356.435239
1556    124.621237   85411.291560   85411.291560   85411.291560   85411.291560   85411.291560
1557    124.701328   85466.147881   85466.147881   85466.147881   85466.147881   85466.147881
1558    124.781419   85521.004202   85521.004202   85521.004202   85521.004202   85521.004202
1559    124.861510   85575.860523   85575.860523   85575.860523   85575.860523   85575.860523
1560    124.941600   85630.716844   85630.716844   85630.716844   85630.716844   85630.716844
1561    125.021691   85685.573164   85685.573164   85685.573164   85685.573164   85685.573164
1562    125.101782   85740.429485   85740.429485   85740.429485   85740.429485   85740.429485
1563    125.181873   85795.285806   85795.285806   85795.285806   85795.285806   85795.285806
1564    125.261964   85850.142127   85850.142127   85850.142127   85850.142127   85850.142127
1565    125.342054   85904.998448   85904.998448   85904.998448   85904.998448   85904.998448
1566    125.422145   85959.854769   85959.854769   85959.854769   85959.854769   85959.854769
1567    125.502236   86014.711089   86014.711089   86014.711089   86014.711089   86014.711089
1568    125.582327   86069.567410   86069.567410   86069.567410   86069.567410   86069.567410
1569    125.662417   86124.423731   86124.423731   86124.423731   86124.423731   86124.423731
1570    125.742508   86179.280052   86179.280052   86179.280052   86179.280052   86179.280052
1571    125.822599   86234.136373   86234.136373   86234.136373   86234.136373   86234.136373
1572    125.902690   86288.992694   86288.992694   86288.992694   86288.992694   86288.992694
1573    125.982780   86343.849015   86343.849015   86343.849015   86343.849015   86343.849015
1574    126.062871   86398.705335   86398.705335   86398.705335   86398.705335   86398.705335
1575    126.142962   86453.561656   86453.561656   86453.561656   86453.561656   86453.561656
1576    126.223053   86508.417977   86508.417977   86508.417977   86508.417977   86508.417977
1577    126.303144   86563.274298   86563.274298   86563.274298   86563.274298   86563.274298
1578    126.383234   86618.130619   86618.130619   86618.130619   86618.130619   86618.130619
1579    126.463325   86672.986940   86672.986940   86672.986940   86672.986940   86672.986940
1580    126.543416   86727.843260   86727.843260   86727.843260   86727.843260   86727.843260
1581    126.623507   86782.699581   86782.699581   86782.699581   86782.699581   86782.699581
1582    126.703597   86837.555902   86837.555902   86837.555902   86837.555902   86837.555902
1583    126.783688   86892.412223   86892.412223   86892.412223   86892.412223   86892.412223
1584    126.863779   86947.268544   86947.268544   86947.268544   86947.268544   86947.268544
1585    126.943870   87002.124865   87002.124865   87002.124865   87002.124865   87002.124865
1586    127.023960   87056.981186   87056.981186   87056.981186   87056.981186   87056.981186
1587    127.104051   87111.837506   87111.837506   87111.837506   87111.837506   87111.837506
1588    127.184142   87166.693827   87166.693827   87166.693827   87166.693827   87166.693827
1589    127.264233   87221.550148   87221.550148   87221.550148   87221.550148   87221.550148
1590    127.344324   87276.406469   87276.406469   87276.406469   87276.406469   87276.406469
1591    127.424414   87331.262790   87331.262790   87331.262790   87331.262790   87331.262790
1592    127.504505   87386.119111   87386.119111   87386.119111   87386.119111   87386.119111
1593    127.584596   87440.975432   87440.975432   87440.975432   87440.975432   87440.975432
1594    127.664687   87495.831752   87495.831752   87495.831752   87495.831752   87495.831752
1595    127.744777   87550.688073   87550.688073   87550.688073   87550.688073   87550.688073
1596    127.824868   87605.544394   87605.544394   87605.544394   87605.544394   87605.544394
1597    127.904959   87660.400715   87660.400715   87660.400715   87660.400715   87660.400715
1598    127.985050   87715.257036   87715.257036   87715.257036   87715.257036   87715.257036
1599    128.065140   87770.113357   87770.113357   87770.113357   87770.113357   87770.113357
1600    128.145231   87824.969677   87824.969677   87824.969677   87824.969677   87824.969677
1601    128.225322   87879.825998   87879.825998   87879.825998   87879.825998   87879.825998
1602    128.305413   87934.682319   87934.682319   87934.682319   87934.682319   87934.682319
1603    128.385504   87989.538640   87989.538640   87989.538640   87989.538640   87989.538640
1604    128.465594   88044.394961   88044.394961   88044.394961   88044.394961   88044.394961
1605    128.545685   88099.251282   88099.251282   88099.251282   88099.251282   88099.251282
1606    128.625776   88154.107603   88154.107603   88154.107603   88154.107603   88154.107603
1607    128.705867   88208.963923   88208.963923   88208.963923   88208.963923   88208.963923
1608    128.785957   88263.820244   88263.820244   88263.820244   88263.820244   88263.820244
1609    128.866048   88318.676565   88318.676565   88318.676565   88318.676565   88318.676565
1610    128.946139   88373.532886   88373.532886   88373.532886   88373.532886   88373.532886
1611    129.026230   88428.389207   88428.389207   88428.389207   88428.389207   88428.389207
1612    129.106320   88483.245528   88483.245528   88483.245528   88483.245528   88483.245528
1613    129.186411   88538.101848   88538.101848   88538.101848   88538.101848   88538.101848
1614    129.266502   88592.958169   88592.958169   88592.958169   88592.958169   88592.958169
1615    129.346593   88647.814490   88647.814490   88647.814490   88647.814490   88647.814490
