               t         prod_1         prod_2         prod_3         prod_4
1262  101.091415   69283.773438   69283.554688   69283.437500   69283.437500
1263  101.171524   69338.648438   69338.414062   69338.289062   69338.289062
1264  101.251625   69393.507812   69393.273438   69393.148438   69393.148438
1265  101.331734   69448.351562   69448.125000   69448.000000   69448.000000
1266  101.411835   69503.203125   69502.984375   69502.859375   69502.859375
1267  101.491936   69558.062500   69557.843750   69557.718750   69557.718750
1268  101.572044   69612.914062   69612.695312   69612.570312   69612.570312
1269  101.652145   69667.781250   69667.554688   69667.421875   69667.421875
1270  101.732254   69722.632812   69722.421875   69722.281250   69722.281250
1271  101.812355   69777.500000   69777.273438   69777.132812   69777.132812
1272  101.892456   69832.351562   69832.125000   69831.992188   69831.992188
1273  101.972565   69887.210938   69886.984375   69886.843750   69886.843750
1274  102.052666   69942.062500   69941.843750   69941.695312   69941.695312
1275  102.132774   69996.921875   69996.695312   69996.546875   69996.546875
1276  102.212875   70051.773438   70051.546875   70051.406250   70051.406250
1277  102.292984   70106.632812   70106.398438   70106.265625   70106.265625
1278  102.373085   70161.507812   70161.257812   70161.125000   70161.125000
1279  102.453186   70216.359375   70216.117188   70215.992188   70215.992188
1280  102.533295   70271.218750   70270.960938   70270.843750   70270.843750
1281  102.613396   70326.070312   70325.820312   70325.695312   70325.695312
1282  102.693504   70380.945312   70380.679688   70380.546875   70380.546875
1283  102.773605   70435.804688   70435.531250   70435.414062   70435.414062
1284  102.853706   70490.671875   70490.382812   70490.265625   70490.265625
1285  102.933815   70545.539062   70545.234375   70545.117188   70545.117188
1286  103.013916   70600.390625   70600.085938   70599.976562   70599.976562
1287  103.094025   70655.242188   70654.945312   70654.835938   70654.835938
1288  103.174126   70710.078125   70709.796875   70709.687500   70709.687500
1289  103.254227   70764.929688   70764.656250   70764.539062   70764.539062
1290  103.334335   70819.773438   70819.515625   70819.390625   70819.390625
1291  103.414436   70874.640625   70874.367188   70874.242188   70874.242188
1292  103.494545   70929.507812   70929.218750   70929.093750   70929.093750
1293  103.574646   70984.382812   70984.078125   70983.953125   70983.953125
1294  103.654747   71039.234375   71038.929688   71038.812500   71038.812500
1295  103.734856   71094.101562   71093.789062   71093.679688   71093.679688
1296  103.814957   71148.968750   71148.648438   71148.539062   71148.539062
1297  103.895065   71203.843750   71203.500000   71203.398438   71203.398438
1298  103.975166   71258.710938   71258.359375   71258.250000   71258.250000
1299  104.055275   71313.562500   71313.210938   71313.101562   71313.101562
1300  104.135376   71368.414062   71368.070312   71367.968750   71367.968750
1301  104.215477   71423.242188   71422.929688   71422.828125   71422.828125
1302  104.295586   71478.109375   71477.789062   71477.687500   71477.687500
1303  104.375687   71532.976562   71532.640625   71532.539062   71532.539062
1304  104.455795   71587.835938   71587.507812   71587.390625   71587.390625
1305  104.535896   71642.687500   71642.359375   71642.242188   71642.242188
1306  104.615997   71697.570312   71697.210938   71697.101562   71697.101562
1307  104.696106   71752.421875   71752.085938   71751.945312   71751.945312
1308  104.776207   71807.281250   71806.937500   71806.796875   71806.796875
1309  104.856316   71862.125000   71861.789062   71861.640625   71861.640625
1310  104.936417   71917.007812   71916.640625   71916.500000   71916.500000
1311  105.016518   71971.859375   71971.507812   71971.351562   71971.351562
1312  105.096626   72026.718750   72026.359375   72026.218750   72026.218750
1313  105.176727   72081.585938   72081.210938   72081.078125   72081.078125
1314  105.256836   72136.429688   72136.062500   72135.937500   72135.937500
1315  105.336937   72191.289062   72190.921875   72190.796875   72190.796875
1316  105.417038   72246.164062   72245.773438   72245.656250   72245.656250
1317  105.497147   72301.015625   72300.617188   72300.515625   72300.515625
1318  105.577248   72355.867188   72355.476562   72355.382812   72355.382812
1319  105.657356   72410.718750   72410.343750   72410.250000   72410.250000
1320  105.737457   72465.562500   72465.195312   72465.093750   72465.093750
1321  105.817566   72520.414062   72520.046875   72519.937500   72519.937500
1322  105.897667   72575.281250   72574.906250   72574.796875   72574.796875
1323  105.977768   72630.125000   72629.765625   72629.648438   72629.648438
1324  106.057877   72684.984375   72684.625000   72684.507812   72684.507812
1325  106.137978   72739.843750   72739.492188   72739.359375   72739.359375
1326  106.218086   72794.687500   72794.351562   72794.226562   72794.226562
1327  106.298187   72849.539062   72849.210938   72849.085938   72849.085938
1328  106.378288   72904.382812   72904.070312   72903.937500   72903.937500
1329  106.458397   72959.234375   72958.929688   72958.781250   72958.781250
1330  106.538498   73014.070312   73013.789062   73013.640625   73013.640625
1331  106.618607   73068.937500   73068.656250   73068.492188   73068.492188
1332  106.698708   73123.804688   73123.523438   73123.343750   73123.343750
1333  106.778809   73178.656250   73178.382812   73178.210938   73178.210938
1334  106.858917   73233.507812   73233.242188   73233.054688   73233.054688
1335  106.939018   73288.367188   73288.093750   73287.914062   73287.914062
1336  107.019127   73343.226562   73342.960938   73342.765625   73342.765625
1337  107.099228   73398.085938   73397.820312   73397.625000   73397.625000
1338  107.179329   73452.945312   73452.679688   73452.484375   73452.484375
1339  107.259438   73507.789062   73507.531250   73507.335938   73507.335938
1340  107.339539   73562.640625   73562.390625   73562.203125   73562.203125
1341  107.419647   73617.492188   73617.250000   73617.062500   73617.062500
1342  107.499748   73672.351562   73672.101562   73671.921875   73671.921875
1343  107.579857   73727.218750   73726.953125   73726.781250   73726.781250
1344  107.659958   73782.070312   73781.804688   73781.632812   73781.632812
1345  107.740059   73836.921875   73836.656250   73836.492188   73836.492188
1346  107.820168   73891.789062   73891.515625   73891.328125   73891.328125
1347  107.900269   73946.625000   73946.367188   73946.187500   73946.187500
1348  107.980377   74001.484375   74001.218750   74001.039062   74001.039062
1349  108.060478   74056.343750   74056.070312   74055.898438   74055.898438
1350  108.140579   74111.203125   74110.929688   74110.750000   74110.750000
1351  108.220688   74166.054688   74165.789062   74165.601562   74165.601562
1352  108.300789   74220.929688   74220.648438   74220.460938   74220.460938
1353  108.380898   74275.789062   74275.492188   74275.320312   74275.320312
1354  108.460999   74330.648438   74330.351562   74330.171875   74330.171875
1355  108.541100   74385.500000   74385.210938   74385.031250   74385.031250
1356  108.621208   74440.375000   74440.062500   74439.890625   74439.890625
1357  108.701309   74495.234375   74494.921875   74494.742188   74494.742188
1358  108.781418   74550.078125   74549.773438   74549.601562   74549.601562
1359  108.861519   74604.929688   74604.640625   74604.445312   74604.445312
1360  108.941620   74659.773438   74659.492188   74659.312500   74659.312500
1361  109.021729   74714.632812   74714.343750   74714.164062   74714.164062
1362  109.101830   74769.500000   74769.195312   74769.023438   74769.023438
1363  109.181938   74824.351562   74824.062500   74823.890625   74823.890625
1364  109.262039   74879.218750   74878.906250   74878.742188   74878.742188
1365  109.342148   74934.078125   74933.765625   74933.593750   74933.593750
1366  109.422249   74988.921875   74988.632812   74988.453125   74988.453125
1367  109.502350   75043.789062   75043.484375   75043.304688   75043.304688
1368  109.582458   75098.656250   75098.335938   75098.164062   75098.164062
1369  109.662560   75153.507812   75153.203125   75153.015625   75153.015625
1370  109.742668   75208.375000   75208.054688   75207.875000   75207.875000
1371  109.822769   75263.234375   75262.906250   75262.726562   75262.726562
1372  109.902870   75318.093750   75317.757812   75317.578125   75317.578125
1373  109.982979   75372.929688   75372.617188   75372.437500   75372.429688
1374  110.063080   75427.789062   75427.476562   75427.296875   75427.281250
1375  110.143188   75482.664062   75482.328125   75482.156250   75482.132812
1376  110.223289   75537.539062   75537.187500   75537.000000   75536.984375
1377  110.303391   75592.390625   75592.046875   75591.867188   75591.851562
1378  110.383499   75647.257812   75646.890625   75646.718750   75646.703125
1379  110.463600   75702.101562   75701.750000   75701.570312   75701.562500
1380  110.543709   75756.945312   75756.601562   75756.429688   75756.421875
1381  110.623810   75811.804688   75811.445312   75811.289062   75811.281250
1382  110.703911   75866.648438   75866.296875   75866.140625   75866.132812
1383  110.784019   75921.531250   75921.156250   75920.992188   75921.000000
1384  110.864120   75976.390625   75976.015625   75975.859375   75975.851562
1385  110.944229   76031.250000   76030.867188   76030.710938   76030.710938
1386  111.024330   76086.101562   76085.726562   76085.570312   76085.570312
1387  111.104439   76140.937500   76140.578125   76140.421875   76140.437500
1388  111.184540   76195.804688   76195.429688   76195.281250   76195.289062
1389  111.264641   76250.656250   76250.296875   76250.132812   76250.140625
1390  111.344749   76305.507812   76305.148438   76304.992188   76304.992188
1391  111.424850   76360.375000   76360.007812   76359.859375   76359.851562
1392  111.504959   76415.242188   76414.867188   76414.718750   76414.703125
1393  111.585060   76470.093750   76469.734375   76469.578125   76469.562500
1394  111.665161   76524.921875   76524.601562   76524.429688   76524.429688
1395  111.745270   76579.765625   76579.453125   76579.296875   76579.289062
1396  111.825371   76634.648438   76634.304688   76634.164062   76634.132812
1397  111.905479   76689.531250   76689.164062   76689.015625   76688.992188
1398  111.985580   76744.382812   76744.023438   76743.867188   76743.843750
1399  112.065681   76799.242188   76798.882812   76798.718750   76798.703125
1400  112.145790   76854.101562   76853.742188   76853.578125   76853.554688
1401  112.225891   76908.992188   76908.609375   76908.421875   76908.414062
1402  112.306000   76963.843750   76963.453125   76963.289062   76963.265625
1403  112.386101   77018.695312   77018.304688   77018.140625   77018.125000
1404  112.466202   77073.562500   77073.171875   77072.992188   77072.976562
